day,macro_store,region,subregion,total_streams,total_revenue,total_downloads,total_products
2022-07-01,amazon,Europe,Western Europe,"5828,0","17,4030945","0,0",422
2022-07-01,facebook,Europe,Western Europe,"5674,0","29,883617000000008","0,0",1142
2022-07-01,spotify,Europe,Western Europe,"162354,0","237,16462499999977","0,0",5033
2022-07-01,tiktok,Europe,Western Europe,"2138,0","1,6527460000000005","0,0",145
2022-07-01,youtube,Europe,Western Europe,"89011,0","98,72565250000002","0,0",2691
2022-07-01,youtube,Polar,,"2,0","0,0","0,0",1
2022-07-01,facebook,,,"8775,0","8,49555050000004","0,0",5716
2022-07-01,youtube,,,"17655,0","600,514643","403,0",360
2022-08-01,amazon,Oceania,Australia and New Zealand,"356,0","1,8242454999999997","0,0",72
2022-08-01,facebook,Oceania,Australia and New Zealand,"1009,0","2,8261979999999998","0,0",259
2022-08-01,spotify,Oceania,Australia and New Zealand,"56718,0","91,87354499999996","0,0",1796
2022-08-01,tiktok,Oceania,Australia and New Zealand,"495,0","0,3420735","0,0",33
2022-08-01,youtube,Oceania,Australia and New Zealand,"25154,0","50,91589349999999","0,0",1194
2022-08-01,amazon,Americas,Caribbean,"152,0","0,639138","0,0",28
2022-08-01,facebook,Americas,Caribbean,"10575,0","8,302333500000001","0,0",569
2022-08-01,spotify,Americas,Caribbean,"40333,0","29,40797300000001","0,0",572
2022-08-01,tiktok,Americas,Caribbean,"1123,0","0,7760539999999999","0,0",108
2022-08-01,youtube,Americas,Caribbean,"262266,0","10,317149499999996","0,0",2420
2022-08-01,amazon,Americas,Central America,"44785,0","55,60326100000003","0,0",1436
2022-08-01,facebook,Americas,Central America,"551412,0","185,2337889999999","0,0",2723
2022-08-01,spotify,Americas,Central America,"1500368,0","841,5677094999986","0,0",4567
2022-08-01,tiktok,Americas,Central America,"5728,0","3,957814999999999","0,0",397
2022-08-01,youtube,Americas,Central America,"2994593,0","600,619775","0,0",7941
2022-08-01,facebook,Asia,Central Asia,"4755,0","3,043626","0,0",207
2022-08-01,spotify,Asia,Central Asia,"19940,0","5,774563499999999","0,0",215
2022-08-01,tiktok,Asia,Central Asia,"1120,0","0,7739849999999999","0,0",63
2022-08-01,youtube,Asia,Central Asia,"26977,0","0,0157005","0,0",476
2022-08-01,facebook,Africa,Eastern Africa,"2514,0","0,6565975","0,0",202
2022-08-01,spotify,Africa,Eastern Africa,"6972,0","1,860496","0,0",457
2022-08-01,tiktok,Africa,Eastern Africa,"418,0","0,2888575","0,0",81
2022-08-01,youtube,Africa,Eastern Africa,"87685,0","1,1989295000000002","0,0",1081
2022-08-01,amazon,Asia,Eastern Asia,"858,0","3,1178820000000007","0,0",166
2022-08-01,facebook,Asia,Eastern Asia,"1294,0","2,327685","0,0",411
2022-08-01,spotify,Asia,Eastern Asia,"29630,0","30,334395500000014","0,0",1307
2022-08-01,tiktok,Asia,Eastern Asia,"85,0","0,058738500000000006","0,0",30
2022-08-01,youtube,Asia,Eastern Asia,"293891,0","326,6885325000001","0,0",2211
2022-08-01,amazon,Europe,Eastern Europe,"18,0","0,031918","0,0",13
2022-08-01,facebook,Europe,Eastern Europe,"4458,0","3,253472999999999","0,0",653
2022-08-01,spotify,Europe,Eastern Europe,"164069,0","84,63297649999993","0,0",2380
2022-08-01,tiktok,Europe,Eastern Europe,"3915,0","2,705497","0,0",141
2022-08-01,youtube,Europe,Eastern Europe,"385773,0","31,808544","0,0",4336
2022-08-01,facebook,Oceania,Melanesia,"257,0","0,0967305","0,0",29
2022-08-01,spotify,Oceania,Melanesia,"59,0","0,0196765","0,0",21
2022-08-01,tiktok,Oceania,Melanesia,"8,0","0,005528","0,0",3
2022-08-01,youtube,Oceania,Melanesia,"1963,0","0,0200595","0,0",168
2022-08-01,facebook,Oceania,Micronesia,"67,0","0,022714","0,0",26
2022-08-01,spotify,Oceania,Micronesia,"11,0","0,00312","0,0",7
2022-08-01,youtube,Oceania,Micronesia,"1043,0","0,103161","0,0",98
2022-08-01,facebook,Africa,Middle Africa,"207,0","0,038043","0,0",29
2022-08-01,spotify,Africa,Middle Africa,"2339,0","0,318858","0,0",272
2022-08-01,tiktok,Africa,Middle Africa,"262,0","0,1810535","0,0",57
2022-08-01,youtube,Africa,Middle Africa,"32949,0","0,0","0,0",665
2022-08-01,facebook,Africa,Northern Africa,"1980,0","1,3565889999999998","0,0",466
2022-08-01,spotify,Africa,Northern Africa,"4836,0","1,5532945","0,0",309
2022-08-01,tiktok,Africa,Northern Africa,"673,0","0,46507999999999994","0,0",68
2022-08-01,youtube,Africa,Northern Africa,"115642,0","3,4895144999999994","0,0",808
2022-08-01,amazon,Americas,Northern America,"135022,0","566,1353520000006","0,0",2512
2022-08-01,facebook,Americas,Northern America,"27388,0","92,88794049999993","0,0",2160
2022-08-01,spotify,Americas,Northern America,"1252274,0","2303,8170724999977","0,0",5078
2022-08-01,tiktok,Americas,Northern America,"2457,0","1,6979174999999993","0,0",296
2022-08-01,youtube,Americas,Northern America,"1389807,0","1913,8025325","0,0",7004
2022-08-01,amazon,Europe,Northern Europe,"10368,0","63,17508299999995","0,0",532
2022-08-01,facebook,Europe,Northern Europe,"2080,0","10,891484000000004","0,0",741
2022-08-01,spotify,Europe,Northern Europe,"158303,0","279,9410975000002","0,0",4540
2022-08-01,tiktok,Europe,Northern Europe,"1428,0","0,9868249999999998","0,0",127
2022-08-01,youtube,Europe,Northern Europe,"224211,0","123,57573299999993","0,0",4001
2022-08-01,facebook,Oceania,Polynesia,"267,0","0,0776595","0,0",16
2022-08-01,spotify,Oceania,Polynesia,"10,0","0,003115","0,0",2
2022-08-01,tiktok,Oceania,Polynesia,"4,0","0,002764","0,0",3
2022-08-01,youtube,Oceania,Polynesia,"2130,0","0,017729500000000002","0,0",105
2022-08-01,amazon,Americas,South America,"482636,0","287,9154450000006","0,0",3694
2022-08-01,facebook,Americas,South America,"1800598,0","1618,7724360000016","0,0",6149
2022-08-01,spotify,Americas,South America,"7459971,0","4499,68413399999","0,0",11814
2022-08-01,tiktok,Americas,South America,"166412,0","114,9776305000003","0,0",1277
2022-08-01,youtube,Americas,South America,"32680155,0","3795,0513139999953","0,0",22213
2022-08-01,facebook,Asia,South-Eastern Asia,"29123,0","24,3461565","0,0",1011
2022-08-01,spotify,Asia,South-Eastern Asia,"72396,0","22,988550999999973","0,0",1487
2022-08-01,tiktok,Asia,South-Eastern Asia,"38948,0","26,9154565","0,0",139
2022-08-01,youtube,Asia,South-Eastern Asia,"115990,0","9,364184500000002","0,0",2265
2022-08-01,facebook,Africa,Southern Africa,"552,0","0,5588664999999999","0,0",202
2022-08-01,spotify,Africa,Southern Africa,"6440,0","3,294961999999999","0,0",450
2022-08-01,tiktok,Africa,Southern Africa,"156,0","0,1078035","0,0",36
2022-08-01,youtube,Africa,Southern Africa,"41928,0","7,420863000000001","0,0",900
2022-08-01,facebook,Asia,Southern Asia,"6978,0","2,050352499999999","0,0",611
2022-08-01,spotify,Asia,Southern Asia,"59891,0","24,1699495","0,0",694
2022-08-01,tiktok,Asia,Southern Asia,"5753,0","3,9756729999999996","0,0",60
2022-08-01,youtube,Asia,Southern Asia,"69004,0","3,3219534999999993","0,0",1623
2022-08-01,amazon,Europe,Southern Europe,"6006,0","22,395628999999996","0,0",499
2022-08-01,facebook,Europe,Southern Europe,"68273,0","111,841327","0,0",1999
2022-08-01,spotify,Europe,Southern Europe,"397329,0","295,37484400000005","0,0",4759
2022-08-01,tiktok,Europe,Southern Europe,"8505,0","5,877460500000003","0,0",254
2022-08-01,youtube,Europe,Southern Europe,"1008403,0","266,4664470000001","0,0",5997
2022-08-01,facebook,Africa,Western Africa,"21174,0","5,773354499999999","0,0",384
2022-08-01,spotify,Africa,Western Africa,"9005,0","1,6570520000000002","0,0",311
2022-08-01,tiktok,Africa,Western Africa,"4879,0","3,371683000000001","0,0",108
2022-08-01,youtube,Africa,Western Africa,"101779,0","1,3713989999999998","0,0",998
2022-08-01,facebook,Asia,Western Asia,"58721,0","21,745334","0,0",753
2022-08-01,spotify,Asia,Western Asia,"-901779,0","-129,8453195","0,0",1743
2022-08-01,tiktok,Asia,Western Asia,"9776,0","6,7558065","0,0",174
2022-08-01,youtube,Asia,Western Asia,"185276,0","29,5373775","0,0",2810
2022-08-01,amazon,Europe,Western Europe,"9636,0","25,715222999999998","0,0",536
2022-08-01,facebook,Europe,Western Europe,"4611,0","14,320560499999996","0,0",1225
2022-08-01,spotify,Europe,Western Europe,"170409,0","289,2431245","0,0",5236
2022-08-01,tiktok,Europe,Western Europe,"8185,0","5,656321999999999","0,0",183
2022-08-01,youtube,Europe,Western Europe,"285307,0","138,05708799999996","0,0",5660
2022-08-01,facebook,,,"10397,0","11,14543399999988","0,0",6716
2022-08-01,youtube,,,"55802,0","498,5162444999998","385,0",510
2022-09-01,amazon,Oceania,Australia and New Zealand,"134,0","0,7847029999999999","0,0",28
2022-09-01,facebook,Oceania,Australia and New Zealand,"372,0","1,342076","0,0",189
2022-09-01,spotify,Oceania,Australia and New Zealand,"46787,0","78,18182250000002","0,0",1404
2022-09-01,tiktok,Oceania,Australia and New Zealand,"373,0","0,27711149999999996","0,0",33
2022-09-01,youtube,Oceania,Australia and New Zealand,"25537,0","40,45026","0,0",1212
2022-09-01,amazon,Americas,Caribbean,"56,0","0,20104600000000003","0,0",18
2022-09-01,facebook,Americas,Caribbean,"5651,0","3,999507499999999","0,0",488
2022-09-01,spotify,Americas,Caribbean,"29068,0","19,427938999999995","0,0",482
2022-09-01,tiktok,Americas,Caribbean,"1276,0","0,9479704999999999","0,0",101
2022-09-01,youtube,Americas,Caribbean,"374903,0","26,446671000000002","0,0",2214
2022-09-01,amazon,Americas,Central America,"63005,0","69,95526050000001","0,0",1505
2022-09-01,facebook,Americas,Central America,"159415,0","165,10152649999998","0,0",2546
2022-09-01,spotify,Americas,Central America,"853317,0","504,87039749999957","0,0",3941
2022-09-01,tiktok,Americas,Central America,"5493,0","4,080879000000002","0,0",357
2022-09-01,youtube,Americas,Central America,"2481114,0","567,318668","0,0",7212
2022-09-01,facebook,Asia,Central Asia,"1540,0","0,7332715000000002","0,0",155
2022-09-01,spotify,Asia,Central Asia,"7899,0","2,4569914999999996","0,0",192
2022-09-01,tiktok,Asia,Central Asia,"601,0","0,44649949999999994","0,0",65
2022-09-01,youtube,Asia,Central Asia,"102020,0","0,05126","0,0",449
2022-09-01,facebook,Africa,Eastern Africa,"1425,0","3,562925","0,0",148
2022-09-01,spotify,Africa,Eastern Africa,"7465,0","2,0874745000000003","0,0",388
2022-09-01,tiktok,Africa,Eastern Africa,"724,0","0,5378780000000001","0,0",70
2022-09-01,youtube,Africa,Eastern Africa,"73164,0","0,5244900000000001","0,0",1023
2022-09-01,amazon,Asia,Eastern Asia,"473,0","1,7370274999999997","0,0",183
2022-09-01,facebook,Asia,Eastern Asia,"2092,0","4,4880015","0,0",346
2022-09-01,spotify,Asia,Eastern Asia,"19201,0","20,748647500000004","0,0",1087
2022-09-01,tiktok,Asia,Eastern Asia,"120,0","0,0891535","0,0",33
2022-09-01,youtube,Asia,Eastern Asia,"51308,0","33,785902","0,0",2200
2022-09-01,facebook,Europe,Eastern Europe,"2398,0","2,3995655","0,0",540
2022-09-01,spotify,Europe,Eastern Europe,"90629,0","38,60208600000001","0,0",1839
2022-09-01,tiktok,Europe,Eastern Europe,"1010,0","0,750359","0,0",123
2022-09-01,youtube,Europe,Eastern Europe,"374042,0","25,65744099999999","0,0",3990
2022-09-01,facebook,Oceania,Melanesia,"53,0","0,8197195","0,0",22
2022-09-01,spotify,Oceania,Melanesia,"296,0","1,2632429999999997","0,0",27
2022-09-01,tiktok,Oceania,Melanesia,"40,0","0,029717","0,0",8
2022-09-01,youtube,Oceania,Melanesia,"2027,0","0,008438","0,0",172
2022-09-01,facebook,Oceania,Micronesia,"60,0","0,0331665","0,0",27
2022-09-01,spotify,Oceania,Micronesia,"9,0","0,0020445","0,0",6
2022-09-01,tiktok,Oceania,Micronesia,"9,0","0,0066865","0,0",4
2022-09-01,youtube,Oceania,Micronesia,"1196,0","0,16398949999999998","0,0",78
2022-09-01,facebook,Africa,Middle Africa,"159,0","0,1930315","0,0",20
2022-09-01,spotify,Africa,Middle Africa,"2215,0","0,30826349999999997","0,0",226
2022-09-01,tiktok,Africa,Middle Africa,"277,0","0,205793","0,0",43
2022-09-01,youtube,Africa,Middle Africa,"20911,0","0,0","0,0",622
2022-09-01,facebook,Africa,Northern Africa,"1460,0","0,9979570000000002","0,0",372
2022-09-01,spotify,Africa,Northern Africa,"4452,0","1,4910985000000003","0,0",318
2022-09-01,tiktok,Africa,Northern Africa,"417,0","0,309802","0,0",63
2022-09-01,youtube,Africa,Northern Africa,"31384,0","0,6956140000000002","0,0",815
2022-09-01,amazon,Americas,Northern America,"78714,0","425,81712500000003","0,0",2114
2022-09-01,facebook,Americas,Northern America,"28726,0","79,28804450000001","0,0",1962
2022-09-01,spotify,Americas,Northern America,"618529,0","1159,025888","0,0",4384
2022-09-01,tiktok,Americas,Northern America,"10125,0","7,522055999999997","0,0",239
2022-09-01,youtube,Americas,Northern America,"2349533,0","2150,278554999999","0,0",6701
2022-09-01,amazon,Europe,Northern Europe,"5906,0","47,276559","0,0",461
2022-09-01,facebook,Europe,Northern Europe,"2416,0","7,6860795","0,0",648
2022-09-01,spotify,Europe,Northern Europe,"184821,0","318,8134530000004","0,0",3494
2022-09-01,tiktok,Europe,Northern Europe,"1195,0","0,8877985","0,0",123
2022-09-01,youtube,Europe,Northern Europe,"124034,0","82,57588599999998","0,0",3793
2022-09-01,facebook,Oceania,Polynesia,"57,0","0,0071039999999999975","0,0",17
2022-09-01,spotify,Oceania,Polynesia,"2,0","0,001853","0,0",2
2022-09-01,tiktok,Oceania,Polynesia,"14,0","0,0104015","0,0",4
2022-09-01,youtube,Oceania,Polynesia,"4801,0","0,12192800000000001","0,0",92
2022-09-01,amazon,Americas,South America,"287023,0","284,53987100000046","0,0",3359
2022-09-01,facebook,Americas,South America,"928441,0","1315,1637484999972","0,0",5747
2022-09-01,spotify,Americas,South America,"7212375,0","4686,442014499999","0,0",10749
2022-09-01,tiktok,Americas,South America,"77692,0","57,69803249999998","0,0",1163
2022-09-01,youtube,Americas,South America,"26856599,0","3691,718823000003","0,0",20675
2022-09-01,facebook,Asia,South-Eastern Asia,"9479,0","13,16569250000001","0,0",858
2022-09-01,spotify,Asia,South-Eastern Asia,"25105,0","10,787078500000003","0,0",1152
2022-09-01,tiktok,Asia,South-Eastern Asia,"4483,0","3,3305105","0,0",123
2022-09-01,youtube,Asia,South-Eastern Asia,"114327,0","49,65390000000002","0,0",2457
2022-09-01,facebook,Africa,Southern Africa,"513,0","1,7986480000000002","0,0",144
2022-09-01,spotify,Africa,Southern Africa,"11330,0","5,653131000000001","0,0",372
2022-09-01,tiktok,Africa,Southern Africa,"306,0","0,22733650000000002","0,0",33
2022-09-01,youtube,Africa,Southern Africa,"39572,0","7,314041500000001","0,0",864
2022-09-01,facebook,Asia,Southern Asia,"10679,0","2,9540409999999993","0,0",542
2022-09-01,spotify,Asia,Southern Asia,"42066,0","17,0604655","0,0",590
2022-09-01,tiktok,Asia,Southern Asia,"3772,0","2,80229","0,0",43
2022-09-01,youtube,Asia,Southern Asia,"53655,0","2,2619070000000003","0,0",1725
2022-09-01,amazon,Europe,Southern Europe,"7049,0","29,160211999999998","0,0",477
2022-09-01,facebook,Europe,Southern Europe,"22747,0","41,18359749999999","0,0",1639
2022-09-01,spotify,Europe,Southern Europe,"285612,0","220,08970649999978","0,0",3993
2022-09-01,tiktok,Europe,Southern Europe,"6758,0","5,0200605","0,0",199
2022-09-01,youtube,Europe,Southern Europe,"306341,0","97,05386449999996","0,0",5982
2022-09-01,facebook,Africa,Western Africa,"40504,0","7,531753","0,0",331
2022-09-01,spotify,Africa,Western Africa,"25552,0","6,022326500000001","0,0",277
2022-09-01,tiktok,Africa,Western Africa,"848,0","0,6300024999999999","0,0",96
2022-09-01,youtube,Africa,Western Africa,"55978,0","0,750355","0,0",917
2022-09-01,facebook,Asia,Western Asia,"8905,0","6,370862499999999","0,0",700
2022-09-01,spotify,Asia,Western Asia,"314148,0","59,410976999999995","0,0",1358
2022-09-01,tiktok,Asia,Western Asia,"15664,0","11,637073999999998","0,0",138
2022-09-01,youtube,Asia,Western Asia,"338417,0","19,305726499999995","0,0",2838
2022-09-01,amazon,Europe,Western Europe,"4191,0","21,388007499999997","0,0",502
2022-09-01,facebook,Europe,Western Europe,"4588,0","13,833574999999996","0,0",1074
2022-09-01,spotify,Europe,Western Europe,"184084,0","265,2465514999999","0,0",4198
2022-09-01,tiktok,Europe,Western Europe,"2971,0","2,2072214999999993","0,0",152
2022-09-01,youtube,Europe,Western Europe,"221550,0","151,63664000000003","0,0",5592
2022-09-01,facebook,,,"8247,0","11,692340500000032","0,0",6203
2022-09-01,youtube,,,"18193,0","-67,47443699999988","374,0",518
2022-10-01,amazon,Oceania,Australia and New Zealand,"282,0","0,8870925000000001","0,0",65
2022-10-01,facebook,Oceania,Australia and New Zealand,"686,0","6,207512499999998","0,0",228
2022-10-01,spotify,Oceania,Australia and New Zealand,"99194,0","159,82544349999992","0,0",1231
2022-10-01,tiktok,Oceania,Australia and New Zealand,"443,0","0,3099735","0,0",35
2022-10-01,youtube,Oceania,Australia and New Zealand,"15774,0","22,776904000000002","0,0",1094
2022-10-01,amazon,Americas,Caribbean,"49,0","0,14316749999999998","0,0",23
2022-10-01,facebook,Americas,Caribbean,"12748,0","12,169487999999994","0,0",584
2022-10-01,spotify,Americas,Caribbean,"22164,0","17,156477499999998","0,0",540
2022-10-01,tiktok,Americas,Caribbean,"1389,0","0,9718964999999999","0,0",117
2022-10-01,youtube,Americas,Caribbean,"393570,0","19,353639499999996","0,0",2359
2022-10-01,amazon,Americas,Central America,"52063,0","62,63468900000001","0,0",1482
2022-10-01,facebook,Americas,Central America,"144787,0","99,4626020000001","0,0",2875
2022-10-01,spotify,Americas,Central America,"1029431,0","628,0214919999995","0,0",4475
2022-10-01,tiktok,Americas,Central America,"14555,0","10,184406000000006","0,0",445
2022-10-01,youtube,Americas,Central America,"2259868,0","260,27724449999994","0,0",7844
2022-10-01,facebook,Asia,Central Asia,"1494,0","0,872093","0,0",192
2022-10-01,spotify,Asia,Central Asia,"23133,0","7,583870999999999","0,0",240
2022-10-01,tiktok,Asia,Central Asia,"1815,0","1,2699904999999998","0,0",76
2022-10-01,youtube,Asia,Central Asia,"386551,0","4,142761","0,0",428
2022-10-01,facebook,Africa,Eastern Africa,"936,0","0,25211500000000003","0,0",147
2022-10-01,spotify,Africa,Eastern Africa,"9686,0","2,4769069999999997","0,0",418
2022-10-01,tiktok,Africa,Eastern Africa,"1172,0","0,8200655000000001","0,0",83
2022-10-01,youtube,Africa,Eastern Africa,"83084,0","0,6531534999999999","0,0",1078
2022-10-01,amazon,Asia,Eastern Asia,"514,0","1,5771209999999998","0,0",144
2022-10-01,facebook,Asia,Eastern Asia,"982,0","2,162391","0,0",422
2022-10-01,spotify,Asia,Eastern Asia,"32553,0","30,346113500000016","0,0",1055
2022-10-01,tiktok,Asia,Eastern Asia,"75,0","0,0524765","0,0",32
2022-10-01,youtube,Asia,Eastern Asia,"59820,0","52,807427999999994","0,0",2108
2022-10-01,amazon,Europe,Eastern Europe,"27,0","0,048128000000000004","0,0",5
2022-10-01,facebook,Europe,Eastern Europe,"5950,0","9,431604499999997","0,0",631
2022-10-01,spotify,Europe,Eastern Europe,"128762,0","64,15407100000003","0,0",1745
2022-10-01,tiktok,Europe,Eastern Europe,"2449,0","1,7136040000000001","0,0",143
2022-10-01,youtube,Europe,Eastern Europe,"349510,0","41,60883","0,0",4124
2022-10-01,facebook,Oceania,Melanesia,"76,0","0,38212050000000003","0,0",26
2022-10-01,spotify,Oceania,Melanesia,"293,0","0,820407","0,0",24
2022-10-01,tiktok,Oceania,Melanesia,"22,0","0,015393500000000001","0,0",6
2022-10-01,youtube,Oceania,Melanesia,"3147,0","0,08478450000000001","0,0",171
2022-10-01,facebook,Oceania,Micronesia,"112,0","-0,010075499999999994","0,0",31
2022-10-01,spotify,Oceania,Micronesia,"9,0","0,0054385","0,0",3
2022-10-01,youtube,Oceania,Micronesia,"3153,0","0,07849400000000001","0,0",75
2022-10-01,facebook,Africa,Middle Africa,"36,0","0,009385999999999999","0,0",19
2022-10-01,spotify,Africa,Middle Africa,"2756,0","0,330571","0,0",243
2022-10-01,tiktok,Africa,Middle Africa,"103,0","0,07206400000000002","0,0",49
2022-10-01,youtube,Africa,Middle Africa,"67434,0","0,0","0,0",626
2022-10-01,facebook,Africa,Northern Africa,"1615,0","0,7147125000000001","0,0",381
2022-10-01,spotify,Africa,Northern Africa,"5812,0","1,2871219999999999","0,0",315
2022-10-01,tiktok,Africa,Northern Africa,"374,0","0,26168549999999996","0,0",83
2022-10-01,youtube,Africa,Northern Africa,"27411,0","0,6461279999999998","0,0",829
2022-10-01,amazon,Americas,Northern America,"116491,0","627,6552600000005","0,0",2134
2022-10-01,facebook,Americas,Northern America,"36859,0","125,00684500000014","0,0",2167
2022-10-01,spotify,Americas,Northern America,"903744,0","1650,2475419999985","0,0",4038
2022-10-01,tiktok,Americas,Northern America,"10533,0","7,3701375","0,0",352
2022-10-01,youtube,Americas,Northern America,"1443084,0","2087,4324159999983","0,0",6786
2022-10-01,amazon,Europe,Northern Europe,"18019,0","116,23374300000003","0,0",410
2022-10-01,facebook,Europe,Northern Europe,"1767,0","8,030245000000003","0,0",746
2022-10-01,spotify,Europe,Northern Europe,"275413,0","619,261772","0,0",3331
2022-10-01,tiktok,Europe,Northern Europe,"1473,0","1,0306735","0,0",134
2022-10-01,youtube,Europe,Northern Europe,"107092,0","72,1872915","0,0",3815
2022-10-01,facebook,Oceania,Polynesia,"196,0","0,05637299999999999","0,0",22
2022-10-01,spotify,Oceania,Polynesia,"1,0","0,0003395","0,0",1
2022-10-01,tiktok,Oceania,Polynesia,"4,0","0,0027985","0,0",3
2022-10-01,youtube,Oceania,Polynesia,"610,0","0,010834500000000002","0,0",98
2022-10-01,amazon,Americas,South America,"206613,0","192,40248149999985","0,0",3269
2022-10-01,facebook,Americas,South America,"853575,0","1046,8449865000005","0,0",6480
2022-10-01,spotify,Americas,South America,"12562773,0","7779,74870899999","0,0",11612
2022-10-01,tiktok,Americas,South America,"238726,0","248,7017444999999","0,0",1406
2022-10-01,youtube,Americas,South America,"38458617,0","4121,701021499999","0,0",21883
2022-10-01,facebook,Asia,South-Eastern Asia,"8390,0","14,492176999999995","0,0",912
2022-10-01,spotify,Asia,South-Eastern Asia,"103452,0","49,899664499999986","0,0",1073
2022-10-01,tiktok,Asia,South-Eastern Asia,"882,0","0,6171365000000001","0,0",120
2022-10-01,youtube,Asia,South-Eastern Asia,"102811,0","7,1391585","0,0",2345
2022-10-01,facebook,Africa,Southern Africa,"501,0","1,5586355000000005","0,0",148
2022-10-01,spotify,Africa,Southern Africa,"11400,0","6,150487000000001","0,0",362
2022-10-01,tiktok,Africa,Southern Africa,"286,0","0,20011749999999998","0,0",32
2022-10-01,youtube,Africa,Southern Africa,"22118,0","4,156511","0,0",733
2022-10-01,facebook,Asia,Southern Asia,"4241,0","0,5367540000000002","0,0",541
2022-10-01,spotify,Asia,Southern Asia,"38065,0","11,842317999999999","0,0",570
2022-10-01,tiktok,Asia,Southern Asia,"2218,0","1,5519790000000002","0,0",53
2022-10-01,youtube,Asia,Southern Asia,"135663,0","5,999044499999999","0,0",1599
2022-10-01,amazon,Europe,Southern Europe,"5653,0","25,9854835","0,0",511
2022-10-01,facebook,Europe,Southern Europe,"26419,0","45,12861200000001","0,0",1906
2022-10-01,spotify,Europe,Southern Europe,"786195,0","674,1691699999997","0,0",3915
2022-10-01,tiktok,Europe,Southern Europe,"3504,0","2,4518015000000006","0,0",241
2022-10-01,youtube,Europe,Southern Europe,"444395,0","134,15726799999993","0,0",6093
2022-10-01,facebook,Africa,Western Africa,"5135,0","10,227990500000006","0,0",282
2022-10-01,spotify,Africa,Western Africa,"7118,0","1,2143225","0,0",283
2022-10-01,tiktok,Africa,Western Africa,"845,0","0,5912529999999999","0,0",95
2022-10-01,youtube,Africa,Western Africa,"54653,0","1,007153","0,0",915
2022-10-01,facebook,Asia,Western Asia,"-6810,0","4,031266","0,0",700
2022-10-01,spotify,Asia,Western Asia,"312672,0","74,1649705","0,0",1416
2022-10-01,tiktok,Asia,Western Asia,"4735,0","3,3131655000000007","0,0",177
2022-10-01,youtube,Asia,Western Asia,"1464614,0","326,53650549999986","0,0",2703
2022-10-01,amazon,Europe,Western Europe,"4701,0","17,701625000000003","0,0",483
2022-10-01,facebook,Europe,Western Europe,"5263,0","17,388223000000007","0,0",1209
2022-10-01,spotify,Europe,Western Europe,"269642,0","450,8095375000001","0,0",4341
2022-10-01,tiktok,Europe,Western Europe,"1614,0","1,1293265","0,0",198
2022-10-01,youtube,Europe,Western Europe,"175998,0","111,77139449999996","0,0",5466
2022-10-01,youtube,Polar,,"1,0","0,0","0,0",1
2022-10-01,facebook,,,"9520,0","8,985127000000013","0,0",6518
2022-10-01,youtube,,,"35752,0","880,8570339999993","527,0",577
2022-11-01,amazon,Oceania,Australia and New Zealand,"256,0","1,0315095","0,0",64
2022-11-01,facebook,Oceania,Australia and New Zealand,"1071,0","4,157068499999999","0,0",364
2022-11-01,spotify,Oceania,Australia and New Zealand,"138821,0","200,0010335000001","0,0",1649
2022-11-01,tiktok,Oceania,Australia and New Zealand,"591,0","0,411647","0,0",37
2022-11-01,youtube,Oceania,Australia and New Zealand,"36861,0","38,500629","0,0",1247
2022-11-01,amazon,Americas,Caribbean,"77,0","0,32999249999999997","0,0",17
2022-11-01,facebook,Americas,Caribbean,"29552,0","13,369808999999997","0,0",805
2022-11-01,spotify,Americas,Caribbean,"24261,0","18,056983499999998","0,0",732
2022-11-01,tiktok,Americas,Caribbean,"2059,0","1,434144","0,0",161
2022-11-01,youtube,Americas,Caribbean,"844818,0","22,877759999999995","0,0",2675
2022-11-01,amazon,Americas,Central America,"37758,0","48,01110900000001","0,0",1706
2022-11-01,facebook,Americas,Central America,"569536,0","146,81082949999998","0,0",4140
2022-11-01,spotify,Americas,Central America,"3165448,0","1968,5446445000007","0,0",6183
2022-11-01,tiktok,Americas,Central America,"12815,0","8,925992","0,0",611
2022-11-01,youtube,Americas,Central America,"1681553,0","332,5184399999999","0,0",8694
2022-11-01,facebook,Asia,Central Asia,"5901,0","2,9720495000000007","0,0",282
2022-11-01,spotify,Asia,Central Asia,"12668,0","3,707142499999999","0,0",352
2022-11-01,tiktok,Asia,Central Asia,"1222,0","0,8511519999999999","0,0",114
2022-11-01,youtube,Asia,Central Asia,"224813,0","6,842882","0,0",491
2022-11-01,facebook,Africa,Eastern Africa,"3340,0","0,967709","0,0",278
2022-11-01,spotify,Africa,Eastern Africa,"17337,0","4,101052999999999","0,0",580
2022-11-01,tiktok,Africa,Eastern Africa,"1220,0","0,8497615","0,0",113
2022-11-01,youtube,Africa,Eastern Africa,"406590,0","7,458212000000002","0,0",1084
2022-11-01,amazon,Asia,Eastern Asia,"885,0","1,9966684999999997","0,0",171
2022-11-01,facebook,Asia,Eastern Asia,"2236,0","5,297646500000001","0,0",629
2022-11-01,spotify,Asia,Eastern Asia,"44196,0","49,808907999999946","0,0",1451
2022-11-01,tiktok,Asia,Eastern Asia,"193,0","0,13442749999999998","0,0",58
2022-11-01,youtube,Asia,Eastern Asia,"63849,0","71,20545050000001","0,0",2345
2022-11-01,amazon,Europe,Eastern Europe,"27,0","0,0812605","0,0",14
2022-11-01,facebook,Europe,Eastern Europe,"3789,0","4,063048999999999","0,0",926
2022-11-01,spotify,Europe,Eastern Europe,"279302,0","97,93068449999998","0,0",2460
